session_id,session_length,unique_main_categories,most_freq_main_category,unique_models_viewed,unique_colours,most_freq_colour,avg_price_viewed,session_revenue_potential,max_price_viewed,max_page_reached,total_pages_viewed,month_first,day_first,country_first,purchase_completed
10135,4,1,1,2,1,2,62.0,186.0,62.0,3,3,5,20,29,0
10136,10,1,2,9,7,9,48.111111111111114,433.0,67.0,2,9,5,20,29,0
10137,1,1,3,1,1,14,48.0,48.0,48.0,4,1,5,20,29,0
10138,7,2,2,7,6,6,44.142857142857146,309.0,57.0,5,7,5,20,29,1
10139,13,4,2,11,6,2,43.18181818181818,475.0,67.0,1,11,5,20,29,0
10140,4,2,2,3,3,2,45.666666666666664,137.0,57.0,3,3,5,20,29,0
10141,7,2,2,4,1,2,46.5,186.0,67.0,1,4,5,20,29,0
10142,3,3,1,3,3,4,31.333333333333332,94.0,33.0,1,3,5,20,29,0
10143,9,3,3,6,4,2,42.0,252.0,67.0,3,6,5,20,29,0
10144,8,1,2,5,3,6,51.4,257.0,67.0,2,5,5,20,29,0
10145,1,1,2,1,1,12,62.0,62.0,62.0,1,1,5,20,29,0
10146,9,3,2,7,6,2,42.0,294.0,57.0,1,7,5,20,29,0
10147,4,1,2,3,3,2,62.0,186.0,67.0,1,3,5,20,29,0
10148,8,1,3,8,4,14,41.625,333.0,57.0,3,8,5,20,29,0
10149,9,2,4,3,2,9,33.0,231.0,38.0,3,7,5,20,29,0
10150,1,1,1,1,1,3,43.0,43.0,43.0,1,1,5,20,29,0
10151,2,2,2,2,1,9,35.5,71.0,38.0,3,2,5,20,29,0
10152,20,4,1,19,8,6,42.68421052631579,811.0,62.0,5,19,5,20,29,1
10153,3,2,1,2,2,1,57.0,114.0,62.0,2,2,5,20,29,0
10154,7,4,2,5,5,4,45.833333333333336,275.0,57.0,2,6,5,20,29,0
10155,14,3,3,13,6,4,40.84615384615385,531.0,62.0,3,13,5,20,29,0
10156,11,4,1,5,5,3,35.0,245.0,52.0,4,7,5,20,29,0
10157,6,2,3,4,4,4,44.25,177.0,48.0,1,4,5,20,29,0
10158,1,1,1,1,1,1,38.0,38.0,38.0,2,1,5,20,29,0
10159,2,2,3,2,2,3,43.0,86.0,48.0,1,2,5,20,29,0
10160,5,3,2,4,4,2,47.5,190.0,67.0,2,4,5,20,29,0
10161,2,1,1,2,2,6,47.5,95.0,62.0,2,2,5,20,29,0
10162,3,1,1,1,1,6,62.0,186.0,62.0,2,3,5,20,29,0
10163,3,1,1,3,2,3,46.0,138.0,62.0,3,3,5,20,29,0
10164,2,1,2,2,2,2,47.5,95.0,57.0,1,2,5,20,29,0
10165,5,1,1,5,4,2,40.8,204.0,62.0,1,5,5,20,29,0
10166,3,2,1,3,3,1,29.666666666666668,89.0,33.0,1,3,5,20,29,0
10167,3,1,2,3,2,2,63.666666666666664,191.0,67.0,1,3,5,20,29,0
10168,3,1,1,2,1,3,57.5,115.0,72.0,1,2,5,20,29,0
10169,25,4,3,17,9,14,43.7,874.0,62.0,5,20,5,20,29,1
10171,1,1,3,1,1,14,43.0,43.0,43.0,2,1,5,20,29,0
10172,3,2,3,3,3,6,36.333333333333336,109.0,48.0,1,3,5,20,34,0
10173,7,2,1,6,4,1,38.333333333333336,230.0,60.0,4,6,5,20,29,0
10174,9,1,2,8,4,2,54.125,433.0,67.0,2,8,5,20,29,0
10175,1,1,3,1,1,4,28.0,28.0,28.0,1,1,5,20,29,0
10176,7,1,3,6,4,14,42.666666666666664,256.0,57.0,4,6,5,20,29,0
10177,1,1,1,1,1,14,33.0,33.0,33.0,1,1,5,20,24,0
10178,20,4,1,14,10,3,41.375,662.0,52.0,5,16,5,20,29,1
10179,4,2,1,4,2,3,52.75,211.0,82.0,1,4,5,20,29,0
10180,2,1,4,2,2,2,33.0,66.0,43.0,3,2,5,20,29,0
10181,3,3,1,3,2,3,39.333333333333336,118.0,52.0,1,3,5,20,29,0
10182,15,3,1,9,5,3,54.2,542.0,82.0,3,10,5,20,29,0
10183,2,2,1,2,2,8,35.5,71.0,43.0,1,2,5,20,9,0
10184,1,1,2,1,1,11,57.0,57.0,57.0,2,1,5,20,29,0
10185,2,1,1,2,2,4,38.0,76.0,38.0,3,2,5,20,29,0
10186,4,1,1,3,1,3,54.333333333333336,163.0,82.0,1,3,5,20,29,0
10187,26,2,3,18,6,3,44.625,1071.0,82.0,4,24,5,20,29,0
10188,1,1,2,1,1,9,38.0,38.0,38.0,1,1,5,20,29,0
10189,2,2,1,2,2,3,57.0,114.0,62.0,1,2,5,20,29,0
10190,3,2,3,2,2,6,50.666666666666664,152.0,57.0,4,3,5,20,9,0
10191,18,3,1,11,5,3,42.18181818181818,464.0,62.0,5,11,5,20,29,1
10192,13,3,4,12,6,9,42.083333333333336,505.0,62.0,5,12,5,20,29,1
10193,3,1,2,3,3,2,44.333333333333336,133.0,57.0,2,3,5,20,29,0
10194,1,1,1,1,1,3,38.0,38.0,38.0,1,1,5,20,29,0
10195,5,3,1,5,5,1,36.0,180.0,48.0,3,5,5,20,29,0
10196,1,1,2,1,1,10,52.0,52.0,52.0,1,1,5,20,29,0
10197,5,3,2,5,4,2,43.8,219.0,52.0,4,5,5,20,29,0
10198,5,3,3,4,3,4,41.75,167.0,48.0,2,4,5,20,29,0
10199,5,2,1,5,5,1,34.0,170.0,43.0,1,5,5,20,29,0
10200,28,3,3,25,11,2,42.68,1067.0,62.0,4,25,5,20,9,0
10201,9,4,1,8,3,3,45.375,363.0,62.0,2,8,5,20,29,0
10202,3,1,3,2,2,14,43.0,129.0,48.0,2,3,5,20,29,0
10203,6,3,1,6,4,14,38.0,228.0,48.0,3,6,5,20,29,0
10204,16,3,1,11,7,1,38.54545454545455,424.0,62.0,4,11,5,20,29,0
10205,34,2,1,25,10,1,38.3448275862069,1112.0,62.0,5,29,5,20,29,1
10206,3,2,2,3,3,6,41.333333333333336,124.0,48.0,2,3,5,20,46,0
10207,4,1,4,3,3,2,41.333333333333336,124.0,48.0,1,3,5,20,46,0
10208,1,1,3,1,1,9,48.0,48.0,48.0,1,1,5,20,29,0
10209,10,2,3,10,5,2,49.8,498.0,62.0,3,10,5,20,29,0
10210,4,3,1,3,3,3,33.0,99.0,38.0,2,3,5,20,44,0
10211,12,4,4,9,6,4,40.55555555555556,365.0,62.0,4,9,5,20,29,0
10212,11,3,1,8,4,14,41.8,418.0,72.0,3,10,5,20,9,0
10213,6,2,3,6,4,2,40.5,243.0,48.0,1,6,5,20,29,0
10215,1,1,3,1,1,4,28.0,28.0,28.0,1,1,5,20,29,0
10216,11,3,2,9,7,14,45.44444444444444,409.0,57.0,3,9,5,20,29,0
10217,4,1,2,3,3,3,49.0,147.0,57.0,1,3,5,20,29,0
10218,7,3,1,4,3,2,41.333333333333336,248.0,48.0,2,6,5,20,9,0
10219,4,2,1,4,4,6,47.75,191.0,62.0,2,4,5,20,29,0
10220,4,2,2,3,3,2,46.0,138.0,57.0,2,3,5,20,29,0
10221,2,1,1,1,1,3,38.0,76.0,38.0,1,2,5,20,29,0
10222,19,4,1,14,8,2,42.86666666666667,643.0,62.0,4,15,5,20,29,0
10223,2,1,2,2,2,6,42.5,85.0,52.0,2,2,5,20,9,0
10224,4,1,1,3,2,3,49.333333333333336,148.0,62.0,1,3,5,20,29,0
10225,3,1,3,2,2,4,38.0,76.0,48.0,1,2,5,20,29,0
10226,1,1,3,1,1,7,33.0,33.0,33.0,1,1,5,20,29,0
10227,1,1,3,1,1,11,48.0,48.0,48.0,1,1,5,20,29,0
10228,1,1,2,1,1,12,52.0,52.0,52.0,1,1,5,20,29,0
10229,17,4,4,11,7,9,41.583333333333336,499.0,62.0,4,12,5,20,29,0
10230,4,1,2,4,3,2,58.25,233.0,67.0,2,4,5,20,29,0
10232,12,2,4,9,4,9,40.44444444444444,364.0,57.0,4,9,5,20,29,0
10233,3,1,4,3,3,4,29.666666666666668,89.0,33.0,3,3,5,20,29,0
10234,7,4,3,7,5,6,45.57142857142857,319.0,62.0,4,7,5,20,29,0
10235,57,2,4,38,9,4,40.0,1800.0,72.0,4,45,5,20,29,0
10236,7,3,2,6,5,9,45.666666666666664,274.0,52.0,3,6,5,20,29,0
10237,2,1,1,2,1,3,72.0,144.0,82.0,1,2,5,20,29,0
10238,5,2,1,2,2,7,33.0,66.0,33.0,1,2,5,20,29,0
10239,4,1,2,3,1,2,54.0,162.0,62.0,2,3,5,20,29,0
10240,1,1,1,1,1,2,60.0,60.0,60.0,2,1,5,20,16,0
10241,4,1,2,4,2,2,59.5,238.0,67.0,2,4,5,20,29,0
10242,5,1,1,3,3,4,46.5,186.0,62.0,3,4,5,20,12,0
10243,3,2,1,3,2,3,39.666666666666664,119.0,43.0,1,3,5,20,29,0
10244,2,2,1,2,2,3,45.0,90.0,57.0,1,2,5,20,9,0
10245,2,1,1,2,1,3,50.0,100.0,62.0,1,2,5,20,9,0
10246,10,2,1,10,5,3,48.1,481.0,72.0,2,10,5,20,9,0
10247,7,1,1,5,2,3,46.8,234.0,72.0,1,5,5,20,9,0
10248,16,3,2,9,5,4,42.333333333333336,381.0,57.0,3,9,5,20,29,0
10249,1,1,4,1,1,3,38.0,38.0,38.0,1,1,5,20,29,0
10250,1,1,2,1,1,14,52.0,52.0,52.0,1,1,5,20,46,0
10251,1,1,2,1,1,2,52.0,52.0,52.0,1,1,5,20,46,0
10252,1,1,1,1,1,3,38.0,38.0,38.0,1,1,5,20,46,0
10253,1,1,1,1,1,3,43.0,43.0,43.0,1,1,5,20,46,0
10254,21,2,3,16,7,2,40.625,650.0,50.0,4,16,5,20,29,0
10255,1,1,2,1,1,6,38.0,38.0,38.0,1,1,5,20,29,0
10256,17,4,3,12,5,2,47.333333333333336,568.0,62.0,4,12,5,20,29,0
10257,9,2,2,8,6,1,46.875,375.0,62.0,1,8,5,20,29,0
10258,4,1,3,3,3,9,42.666666666666664,128.0,57.0,2,3,5,20,29,0
10259,5,2,1,3,3,1,34.666666666666664,104.0,38.0,1,3,5,20,29,0
10261,5,1,1,2,2,14,31.333333333333332,94.0,33.0,1,3,5,20,29,0
10263,1,1,1,1,1,3,38.0,38.0,38.0,1,1,5,20,9,0
10264,1,1,1,1,1,3,43.0,43.0,43.0,1,1,5,20,9,0
10265,10,2,1,9,5,3,47.22222222222222,425.0,82.0,1,9,5,20,9,0
10266,2,1,2,1,1,2,52.0,52.0,52.0,1,1,5,20,29,0
10267,1,1,1,1,1,14,33.0,33.0,33.0,1,1,5,20,29,0
10268,1,1,1,1,1,1,38.0,38.0,38.0,2,1,5,20,29,0
10269,2,1,4,1,1,3,38.0,38.0,38.0,1,1,5,20,29,0
10270,8,2,1,3,3,6,53.2,266.0,62.0,2,5,5,20,44,0
10271,5,3,2,5,5,2,47.6,238.0,62.0,1,5,5,20,29,0
10272,1,1,2,1,1,2,57.0,57.0,57.0,2,1,5,20,29,0
10273,6,2,4,5,3,2,39.8,199.0,62.0,3,5,5,20,29,0
10274,4,1,1,2,1,3,49.333333333333336,148.0,72.0,1,3,5,20,29,0
10275,2,2,1,2,2,1,42.5,85.0,52.0,1,2,5,20,46,0
10276,2,1,1,2,1,1,30.5,61.0,33.0,1,2,5,20,29,0
10277,31,4,2,24,11,4,43.75,1050.0,62.0,4,24,5,20,29,0
10278,3,1,4,3,3,6,34.666666666666664,104.0,43.0,4,3,5,20,29,0
10279,13,3,4,11,6,2,42.81818181818182,471.0,62.0,4,11,5,20,29,0
10280,7,3,1,5,3,3,41.8,209.0,52.0,1,5,5,20,9,0
10281,7,2,1,6,3,1,52.333333333333336,314.0,62.0,2,6,5,20,9,0
10282,2,1,1,2,2,3,35.5,71.0,38.0,1,2,5,20,9,0
10283,9,3,1,8,6,1,37.375,299.0,48.0,3,8,5,20,29,0
10284,5,2,3,4,4,2,41.75,167.0,48.0,4,4,5,21,29,0
10285,1,1,3,1,1,12,43.0,43.0,43.0,1,1,5,21,29,0
10287,4,2,1,4,4,1,50.0,200.0,62.0,2,4,5,21,29,0
10288,7,2,1,5,3,3,49.6,248.0,72.0,1,5,5,21,46,0
10289,7,3,2,6,6,4,43.5,261.0,57.0,1,6,5,21,9,0
10290,4,2,2,4,3,11,52.25,209.0,57.0,2,4,5,21,9,0
10291,17,2,2,15,9,1,46.8125,749.0,62.0,2,16,5,21,9,0
10292,5,3,1,5,3,3,56.2,281.0,62.0,3,5,5,21,29,0
10293,24,1,1,11,3,3,50.857142857142854,1068.0,82.0,2,21,5,21,9,0
10295,10,3,3,9,6,6,44.77777777777778,403.0,57.0,4,9,5,21,9,0
10296,1,1,3,1,1,2,28.0,28.0,28.0,2,1,5,21,46,0
10297,32,3,3,27,11,3,46.642857142857146,1306.0,82.0,4,28,5,21,9,0
10298,2,1,2,1,1,6,38.0,38.0,38.0,1,1,5,21,29,0
10299,12,2,2,8,8,3,45.44444444444444,409.0,62.0,2,9,5,21,29,0
10300,1,1,1,1,1,3,38.0,38.0,38.0,1,1,5,21,29,0
10301,2,2,2,2,2,7,42.5,85.0,52.0,1,2,5,21,29,0
10302,7,2,1,5,4,2,43.6,218.0,62.0,3,5,5,21,9,0
10303,6,1,4,4,2,14,32.0,160.0,38.0,4,5,5,21,29,0
10304,2,1,3,2,2,6,48.0,96.0,48.0,1,2,5,21,9,0
10305,2,1,2,2,2,2,52.5,105.0,67.0,1,2,5,21,9,0
10306,2,1,3,2,2,11,38.0,76.0,48.0,3,2,5,21,9,0
10307,3,1,4,2,2,2,40.5,81.0,43.0,1,2,5,21,29,0
10308,4,1,2,2,2,6,42.666666666666664,128.0,52.0,1,3,5,21,29,0
10309,8,3,2,7,4,2,48.285714285714285,338.0,62.0,2,7,5,21,24,0
10310,2,1,2,2,2,2,59.5,119.0,67.0,1,2,5,21,29,0
10311,4,1,1,4,1,3,52.75,211.0,82.0,1,4,5,21,29,0
10312,8,2,1,5,5,3,41.4,207.0,60.0,3,5,5,21,29,0
10313,5,1,1,5,4,3,51.0,255.0,72.0,2,5,5,21,29,0
10314,10,2,1,9,6,3,45.888888888888886,413.0,72.0,1,9,5,21,29,0
10315,13,4,3,11,7,14,39.63636363636363,436.0,62.0,4,11,5,21,29,0
10316,6,2,1,6,5,3,37.166666666666664,223.0,43.0,3,6,5,21,29,0
10317,7,3,4,6,4,14,40.57142857142857,284.0,57.0,4,7,5,21,29,0
10318,5,3,1,3,3,2,44.666666666666664,134.0,48.0,2,3,5,21,41,0
10319,25,4,4,15,9,2,42.333333333333336,635.0,82.0,5,15,5,21,29,1
10320,4,3,4,4,4,3,31.75,127.0,38.0,4,4,5,21,37,0
10321,14,2,2,7,6,4,41.875,335.0,52.0,3,8,5,21,24,0
10322,3,2,1,2,2,9,28.0,56.0,33.0,1,2,5,21,29,0
10323,14,1,1,13,5,3,42.642857142857146,597.0,72.0,1,14,5,21,29,0
10324,10,3,2,7,6,6,45.57142857142857,319.0,62.0,5,7,5,21,29,1
10325,1,1,1,1,1,3,38.0,38.0,38.0,1,1,5,21,29,0
10326,8,3,1,7,4,2,43.857142857142854,307.0,62.0,3,7,5,21,29,0
10327,3,1,1,3,2,3,53.333333333333336,160.0,62.0,2,3,5,21,29,0
10328,1,1,1,1,1,3,43.0,43.0,43.0,1,1,5,21,29,0
10329,3,2,2,2,2,2,50.0,100.0,62.0,1,2,5,21,29,0
10330,3,1,1,3,2,2,62.0,186.0,62.0,3,3,5,21,9,0
10331,15,2,1,8,3,3,57.55555555555556,518.0,82.0,1,9,5,21,29,0
10332,11,2,1,11,5,3,48.45454545454545,533.0,82.0,1,11,5,21,9,0
10334,6,1,4,4,3,4,29.25,117.0,38.0,3,4,5,21,29,0
10335,3,1,1,2,2,1,35.5,71.0,43.0,1,2,5,21,29,0
10336,1,1,3,1,1,12,43.0,43.0,43.0,1,1,5,21,9,0
10337,1,1,1,1,1,2,60.0,60.0,60.0,2,1,5,21,29,0
10338,2,1,2,2,2,2,50.0,100.0,57.0,2,2,5,21,29,0
10339,20,4,1,17,9,3,50.64705882352941,861.0,82.0,1,17,5,21,29,0
10340,4,2,1,4,4,2,39.25,157.0,48.0,5,4,5,21,29,1
10341,2,1,1,2,2,4,52.5,105.0,62.0,3,2,5,21,29,0
10342,1,1,3,1,1,14,48.0,48.0,48.0,2,1,5,21,29,0
10343,1,1,1,1,1,3,62.0,62.0,62.0,1,1,5,21,29,0
10344,3,1,4,1,1,3,38.0,76.0,38.0,1,2,5,21,29,0
10345,7,2,2,5,5,6,47.6,238.0,57.0,2,5,5,21,29,0
10346,1,1,3,1,1,6,33.0,33.0,33.0,1,1,5,21,29,0
10347,4,2,1,3,1,3,64.0,192.0,82.0,1,3,5,21,29,0
10349,12,2,4,9,6,7,35.77777777777778,322.0,43.0,5,9,5,21,29,1
10350,3,1,2,3,3,6,54.0,162.0,67.0,2,3,5,21,29,0
10351,2,1,3,2,2,7,48.0,96.0,48.0,2,2,5,21,29,0
10352,23,1,2,21,8,2,50.76190476190476,1066.0,67.0,2,21,5,21,29,0
10353,23,4,3,18,7,2,42.0,798.0,67.0,3,19,5,21,29,0
10354,1,1,2,1,1,2,43.0,43.0,43.0,1,1,5,21,29,0
10356,3,2,1,2,2,3,35.5,71.0,43.0,1,2,5,21,29,0
10357,9,2,4,5,3,4,37.0,185.0,48.0,2,5,5,21,29,0
10358,3,1,4,1,1,6,28.0,28.0,28.0,2,1,5,21,29,0
10359,10,2,4,10,5,4,35.5,355.0,48.0,3,10,5,21,29,0
10360,2,1,3,2,2,13,48.0,96.0,48.0,1,2,5,21,29,0
10361,6,2,3,4,4,3,54.0,216.0,72.0,1,4,5,21,29,0
10362,10,1,3,10,6,6,38.7,387.0,57.0,4,10,5,21,29,0
10363,2,2,2,2,1,6,30.5,61.0,33.0,3,2,5,21,29,0
10364,10,2,1,5,4,3,50.625,405.0,67.0,2,8,5,21,29,0
10365,10,3,1,9,5,2,45.666666666666664,411.0,62.0,3,9,5,21,29,0
10367,1,1,1,1,1,3,38.0,38.0,38.0,1,1,5,21,29,0
10368,1,1,4,1,1,4,33.0,33.0,33.0,1,1,5,21,29,0
10369,1,1,1,1,1,3,43.0,43.0,43.0,1,1,5,21,29,0
10370,8,2,2,8,7,12,45.625,365.0,67.0,3,8,5,21,29,0
10371,13,3,3,10,6,2,42.3,423.0,77.0,4,10,5,21,29,0
10372,2,2,1,2,2,1,45.0,90.0,57.0,2,2,5,21,29,0
10373,15,3,2,10,8,6,43.54545454545455,479.0,67.0,3,11,5,21,29,0
10374,1,1,4,1,1,7,33.0,33.0,33.0,1,1,5,21,29,0
10375,2,1,4,2,2,2,43.0,86.0,43.0,3,2,5,21,29,0
10376,7,2,3,5,5,13,48.166666666666664,289.0,62.0,3,6,5,21,29,0
10377,23,3,1,18,9,3,44.611111111111114,803.0,72.0,4,18,5,21,29,0
10378,2,1,2,2,2,6,38.0,76.0,38.0,1,2,5,21,29,0
10379,2,1,1,1,1,1,33.0,33.0,33.0,1,1,5,21,29,0
10380,2,1,2,2,2,2,52.5,105.0,67.0,1,2,5,21,29,0
10381,5,1,2,5,4,2,47.6,238.0,62.0,2,5,5,21,29,0
10382,7,1,1,3,2,3,55.666666666666664,167.0,62.0,2,3,5,21,29,0
10383,13,2,3,6,4,6,37.55555555555556,338.0,62.0,3,9,5,21,29,0
10384,25,4,2,18,9,12,47.68421052631579,906.0,67.0,3,19,5,21,29,0
10385,8,2,1,7,6,14,35.142857142857146,246.0,48.0,1,7,5,21,29,0
10386,1,1,3,1,1,6,57.0,57.0,57.0,4,1,5,21,29,0
10388,14,3,3,11,9,3,40.833333333333336,490.0,62.0,4,12,5,21,29,0
10389,1,1,2,1,1,1,48.0,48.0,48.0,1,1,5,21,29,0
10390,40,1,1,16,5,3,49.61290322580645,1538.0,82.0,2,31,5,21,29,0
10391,14,3,3,13,8,4,42.15384615384615,548.0,57.0,2,13,5,21,29,0
10392,3,1,3,3,2,9,35.0,105.0,57.0,4,3,5,21,29,0
10393,22,3,4,17,10,3,41.388888888888886,745.0,62.0,5,18,5,21,29,1
10394,7,3,3,5,2,12,41.8,209.0,52.0,4,5,5,21,29,0
10395,1,1,2,1,1,2,62.0,62.0,62.0,2,1,5,21,29,0
10396,6,3,1,5,5,2,47.6,238.0,72.0,2,5,5,21,29,0
10397,10,3,4,7,3,4,40.77777777777778,367.0,48.0,4,9,5,21,29,0
10398,6,2,2,4,4,2,47.5,190.0,52.0,1,4,5,21,29,0
10400,4,1,2,2,2,4,54.5,109.0,57.0,1,2,5,21,29,0
10401,5,2,2,3,3,2,40.8,204.0,52.0,1,5,5,21,29,0
10402,6,2,2,4,4,8,48.6,243.0,67.0,2,5,5,21,29,0
10403,27,3,1,19,9,6,45.13636363636363,993.0,77.0,5,22,5,21,29,1
10404,12,2,4,8,4,2,44.625,357.0,67.0,3,8,5,21,29,0
10405,23,3,3,10,6,14,46.06666666666667,691.0,67.0,3,15,5,21,29,0
10406,2,1,2,2,2,10,54.5,109.0,57.0,2,2,5,21,29,0
10407,3,1,4,2,1,3,34.666666666666664,104.0,38.0,1,3,5,21,46,0
10408,1,1,1,1,1,3,38.0,38.0,38.0,1,1,5,21,46,0
10409,5,1,4,4,3,2,38.0,190.0,43.0,3,5,5,21,29,0
10410,2,1,3,1,1,9,48.0,48.0,48.0,1,1,5,21,29,0
10411,4,3,1,4,4,1,41.5,166.0,62.0,1,4,5,21,9,0
10412,11,2,3,9,8,12,49.333333333333336,444.0,62.0,1,9,5,21,29,0
10413,5,2,1,3,3,3,39.666666666666664,119.0,43.0,3,3,5,21,29,0
10414,28,3,4,14,6,2,41.42857142857143,870.0,62.0,4,21,5,21,29,0
10415,2,2,1,2,2,2,52.5,105.0,67.0,1,2,5,21,29,0
10416,1,1,4,1,1,2,43.0,43.0,43.0,1,1,5,21,29,0
10417,3,2,1,2,2,8,33.0,66.0,38.0,1,2,5,21,29,0
10418,2,1,2,2,2,2,67.0,134.0,67.0,2,2,5,21,29,0
10419,3,2,1,3,3,2,36.333333333333336,109.0,38.0,1,3,5,21,29,0
10420,9,3,4,9,4,14,34.0,306.0,57.0,4,9,5,21,29,0
10421,6,3,4,6,4,2,42.0,252.0,52.0,1,6,5,21,29,0
10422,7,2,3,3,3,10,46.6,233.0,52.0,2,5,5,21,29,0
10423,3,1,2,2,2,2,62.0,124.0,67.0,2,2,5,21,29,0
10425,4,1,2,3,3,13,38.0,152.0,38.0,2,4,5,21,29,0
10426,1,1,1,1,1,2,62.0,62.0,62.0,3,1,5,21,29,0
10427,1,1,2,1,1,11,57.0,57.0,57.0,2,1,5,21,46,0
10428,34,3,2,22,10,1,45.80769230769231,1191.0,62.0,5,26,5,21,29,1
10429,7,4,2,6,4,14,48.333333333333336,290.0,62.0,4,6,5,21,29,0
10430,11,3,4,8,3,14,36.22222222222222,326.0,62.0,4,9,5,21,29,0
10431,6,4,1,5,3,14,39.8,199.0,52.0,4,5,5,21,29,0
10432,3,1,2,2,2,2,52.5,105.0,67.0,1,2,5,21,29,0
10433,7,2,3,5,4,6,43.0,215.0,57.0,4,5,5,21,29,0
10434,7,3,2,5,5,2,42.8,214.0,57.0,2,5,5,21,44,0
10435,14,3,4,11,6,3,36.083333333333336,433.0,55.0,3,12,5,21,29,0
10436,7,2,4,5,4,3,34.666666666666664,208.0,43.0,5,6,5,21,29,1
10437,3,1,2,3,3,2,47.333333333333336,142.0,52.0,1,3,5,21,29,0
10438,2,2,1,2,2,3,31.5,63.0,43.0,3,2,5,21,29,0
10439,19,3,4,13,8,14,39.07692307692308,508.0,62.0,5,13,5,21,29,1
10440,3,2,2,3,2,12,52.333333333333336,157.0,62.0,1,3,5,21,29,0
10441,1,1,2,1,1,9,57.0,57.0,57.0,2,1,5,21,46,0
10442,1,1,2,1,1,2,62.0,62.0,62.0,1,1,5,21,29,0
10443,1,1,2,1,1,2,67.0,67.0,67.0,1,1,5,21,9,0
10444,11,4,1,9,5,2,42.666666666666664,384.0,62.0,3,9,5,21,29,0
10445,11,2,1,8,6,3,42.333333333333336,381.0,62.0,3,9,5,21,29,0
10446,8,2,3,4,3,12,48.25,193.0,52.0,2,4,5,21,9,0
10447,5,2,2,4,4,7,46.25,185.0,57.0,2,4,5,21,29,0
10448,1,1,1,1,1,3,43.0,43.0,43.0,1,1,5,21,46,0
10449,1,1,1,1,1,3,82.0,82.0,82.0,1,1,5,21,46,0
10450,1,1,3,1,1,4,48.0,48.0,48.0,1,1,5,21,46,0
10451,1,1,1,1,1,8,28.0,28.0,28.0,1,1,5,21,46,0
10452,1,1,2,1,1,4,57.0,57.0,57.0,1,1,5,21,46,0
10453,1,1,3,1,1,13,48.0,48.0,48.0,1,1,5,21,46,0
10454,1,1,3,1,1,6,23.0,23.0,23.0,1,1,5,21,46,0
10455,1,1,3,1,1,6,33.0,33.0,33.0,1,1,5,21,46,0
10456,11,1,1,9,4,1,41.77777777777778,376.0,62.0,3,9,5,21,29,0
10457,7,1,2,5,4,4,52.166666666666664,313.0,62.0,1,6,5,21,24,0
10458,10,1,1,7,1,3,54.714285714285715,383.0,82.0,1,7,5,21,46,0
10459,14,3,1,9,6,4,44.55555555555556,401.0,62.0,3,9,5,21,9,0
10460,6,2,2,6,5,7,46.666666666666664,280.0,57.0,2,6,5,21,29,0
10461,2,1,1,2,1,3,40.5,81.0,43.0,1,2,5,21,29,0
10462,6,2,3,5,3,14,39.8,199.0,62.0,4,5,5,21,29,0
10463,15,3,3,8,5,6,42.0,336.0,67.0,4,8,5,21,29,0
10464,12,3,4,10,6,2,40.4,404.0,62.0,4,10,5,21,29,0
10465,1,1,1,1,1,1,28.0,28.0,28.0,1,1,5,21,29,0
10466,1,1,2,1,1,13,38.0,38.0,38.0,2,1,5,21,29,0
10467,28,3,4,24,11,4,39.125,939.0,62.0,5,24,5,21,29,1
10468,6,3,1,4,3,2,40.8,204.0,67.0,2,5,5,21,29,0
10469,9,1,2,8,6,2,49.375,395.0,67.0,2,8,5,21,29,0
10470,4,3,1,4,3,3,47.75,191.0,62.0,1,4,5,21,29,0
10471,13,3,2,11,8,2,52.54545454545455,578.0,77.0,3,11,5,21,29,0
10472,31,3,3,16,8,9,40.34782608695652,928.0,57.0,4,23,5,21,9,0
10473,1,1,2,1,1,2,67.0,67.0,67.0,1,1,5,21,29,0
10474,2,1,1,2,1,3,40.5,81.0,43.0,1,2,5,21,29,0
10475,1,1,4,1,1,2,33.0,33.0,33.0,4,1,5,21,29,0
10476,1,1,2,1,1,12,62.0,62.0,62.0,1,1,5,21,46,0
10477,2,1,1,1,1,1,28.0,28.0,28.0,1,1,5,21,29,0
10478,31,3,4,22,8,9,36.40909090909091,801.0,48.0,4,22,5,21,29,0
10479,17,3,3,10,6,3,49.92857142857143,699.0,82.0,3,14,5,21,9,0
10480,4,1,3,3,2,6,43.0,129.0,48.0,1,3,5,21,44,0
10481,2,1,3,2,2,4,23.0,46.0,26.0,3,2,5,22,29,0
10482,7,4,1,7,4,2,42.142857142857146,295.0,82.0,2,7,5,22,29,0
10483,14,2,3,11,7,13,33.90909090909091,373.0,48.0,4,11,5,22,29,0
10484,17,3,2,12,7,2,48.5,679.0,62.0,1,14,5,22,29,0
10485,1,1,2,1,1,12,52.0,52.0,52.0,1,1,5,22,9,0
10486,12,1,2,8,6,9,58.1,581.0,67.0,2,10,5,22,14,0
10487,1,1,2,1,1,2,43.0,43.0,43.0,1,1,5,22,29,0
10488,1,1,1,1,1,8,28.0,28.0,28.0,1,1,5,22,9,0
10489,12,2,2,8,5,7,48.625,389.0,62.0,2,8,5,22,29,0
10490,12,2,1,8,5,3,43.666666666666664,393.0,62.0,3,9,5,22,9,0
10491,1,1,3,1,1,7,33.0,33.0,33.0,1,1,5,22,29,0
10492,1,1,2,1,1,10,52.0,52.0,52.0,1,1,5,22,29,0
